Journal,OA (%),Specialism (% Category Papers),Average Category Papers / Year,Average Citation Categories,Average News Mentions,Average Twitter Mentions
Haydarpasa Numune Training and Research Hospital Medical Journal,0.960928165177078,0.09090909090909093,6.857142857142856,0.2824675324675324,0,0
Journal of Environmental Biology,0.9917969695641098,0.01754774634818641,1.7802197802197806,1.8461538461538463,0,0
Annals of African Surgery,1,0.13744075829383887,4.142857142857143,0.5966810966810966,0.015873015873015872,0
ALEXMED ePosters,0.5825018893461404,0.0708382526564345,8.571428571428571,0,0,0
Acta Angiologica,1,0.145631067961165,2.142857142857143,0.8476190476190476,0,0
The Ukrainian Biochemical Journal,1,0.040222328472388234,2.1020408163265305,2.071428571428571,0,0
Tick-borne encephalitis - The Book,0.004043126684636119,0.07364341085271318,2.714285714285715,0.4964285714285714,0,0
FLORA AND FAUNA,0.25285714285714284,0.037037037037037035,1.714285714285714,0.42857142857142855,0,0
Annals of Hematology & Oncology,0.9863557682517055,0.5875,13.428571428571429,0.297191603914293,0,0
Jurnal Kesehatan,1,0.0279441117764471,2,1.0833333333333335,0,0
Pakistan Journal of Health Sciences,0.9597867685362041,0.04343220338983052,5.857142857142857,0.07846565199506375,0,0
Jundishapur Journal of Chronic Disease Care,0.9595971508090004,0.0625,2,0.9047619047619049,0,0
Nigerian Journal of Paediatrics,0.9155844155844156,0.24031007751937988,4.42857142857143,0.8469387755102041,0,0
Journal of Cluster Science,0.11055324725614134,0.03525171338595124,6.3650793650793664,18.886401047512162,0.009259259259259259,0
Saudi Journal of Medical and Pharmaceutical Sciences,0.9593809758805749,0.0851063829787234,6.285714285714286,0.10357142857142855,0,0
Journal of Advances in Mathematics and Computer Science,0.9133039836787287,0.02687411598302688,2.714285714285715,1.5166666666666668,0,0
Al Mustansiriyah Journal of Pharmaceutical Sciences,0.9851900064666022,0.06466197336638152,3.230769230769231,0.361492673992674,0,0
Journal of Khyber College of Dentistry,0.961734693877551,0.05415162454873646,2.142857142857143,0,0,0
Immunopathology Allergology Infectology,0.9710204081632653,0.09854014598540148,3.857142857142857,0,0,0
Journal of Southwest Jiaotong University,0.9821881415510136,0.009882643607164917,2.285714285714285,3.357142857142857,0,0
Journal of Endocrinology and Metabolism,0.9967532467532468,0.9560439560439561,24.857142857142858,1.97974987974988,0,0
Journal of Skin and Stem Cell,0.9220779220779222,0.11643835616438357,2.4285714285714284,0.07142857142857142,0,0
Jurnal Ners dan Kebidanan (Journal of Ners and Midwifery),1,0.04733727810650888,2.285714285714285,0.8214285714285714,0,0
Патологическая физиология и экспериментальная терапия,0.5730747295060402,0.047281323877068564,2.857142857142857,0.8142857142857142,0,0
Marmara Medical Journal,0.9857142857142858,0.13718411552346568,5.42857142857143,0.45454545454545453,0,0
Advanced medical journal,1,0.11173184357541899,2.857142857142857,0.19999999999999998,0,0
Revista Română de Neurologie,1,0.15561959654178678,7.714285714285714,0.34772090654443594,0,0
Korean Society for Head and Neck Oncology,0.8619047619047618,0.3121019108280255,7,0.0932330827067669,0,0
Childhood Kidney Diseases,1,0.2363636363636364,3.7142857142857144,0.8499999999999999,0,0
Gaceta Médica de Caracas,0.7409002222385421,0.06051873198847262,6,0.11607142857142858,0,0
Journal of Angiotherapy,0.9981203007518796,0.05013927576601672,2.5714285714285716,0.8571428571428571,0,0
Rossiiskii vestnik akushera-ginekologa,0.1993882911838464,0.04359103440009588,3.7301587301587307,0.6648148148148147,0,0
FUDMA Journal of Sciences,0.840933766556037,0.03018359379406637,5.523809523809523,0.4530703864037197,0,0
Foreign Language Science and Technology Journal Database Medicine and Health,0,0.014681734762870666,14.476190476190478,0.014219576719576719,0,0
The Journal of Communicable Diseases,0.9317822004728414,0.27170868347338933,13.85714285714286,0.8517196321343787,0,0
World Journal of Biology Pharmacy and Health Sciences,0.9503816568779532,0.05611072340102586,8.492063492063492,0.22737399053188526,0,0
Journal of Pharmacognosy and Phytochemistry,0.9784872484901324,0.023464889444270894,3.5555555555555554,1.59537037037037,0,0
International Journal of Advanced Research in Medicine,0.9883265438820994,0.07042377591543864,4.962962962962963,0.1252244668911336,0,0
Asian Journal of Biochemistry Genetics and Molecular Biology,0.9806849082211402,0.054435783507320784,2.6349206349206353,0.38765432098765434,0,0
The Pharma Innovation,0.9982510152106205,0.013925921895122527,2.317460317460318,0.3601851851851852,0,0
Journal of Experimental Biology and Agricultural Sciences,0.9709048593169362,0.02510631494804157,2.3386243386243386,2.8055555555555554,0,0
Journal of Basic and Clinical Health Sciences,0.9451001240474924,0.05144988816037546,3.417989417989418,0.43765432098765433,0,0
Infusion & Chemotherapy,0.9959037378392218,0.17914138448489603,9.619047619047617,0.26916745805634695,0,0
Applied Ecology and Environmental Research,0.9901200082764328,0.00426315280529689,1.9312169312169316,2.42283950617284,0,0
Open Access Journal of Gynecology,0.9298083798083796,0.12651541902071564,2.2380952380952377,0.28888888888888886,0,0
International Journal Of Medical Science And Clinical Invention,0.9791519660801408,0.1046082438298007,6.047619047619048,0.25933457380825803,0,0
V F Snegirev Archives of Obstetrics and Gynecology,1,0.13620988303069226,3.2962962962962963,0.2808641975308642,0,0
Fundamental and Clinical Medicine,0.9751370039354149,0.07125911326453334,2.8095238095238098,0.9853615520282185,0,0
Revista Ciencia y Salud Integrando conocimientos,1,0.11837135148393425,4.846560846560846,0.2049382716049383,0,0
Mastology,1,0.08758556069052045,5.476190476190476,0.2294238683127572,0,0
Jurnal Surya Medika,1,0.052304674937261486,2.9894179894179898,0.44022092267706303,0,0
International Journal of Research and Review,0.9442850308276749,0.023466300052421712,9.730158730158728,0.06792968083290664,0,0
SAS Journal of Surgery,0.9168760806414381,0.15019255455712452,16.71428571428572,0.058575353218210356,0,0
Global Journal of Transfusion Medicine,1,0.05483870967741934,2.4285714285714284,0.2857142857142857,0,0
The Journal of Japan Society for Clinical Anesthesia,0.9979612640163099,0.05219567664982513,3.746031746031747,0.06203703703703703,0,0
Medical Journal of Clinical Trials & Case Studies,0.933264652014652,0.06343283582089553,2.4285714285714284,0.23809523809523808,0,0
Kardiologiya i serdechno-sosudistaya khirurgiya,0.1725417439703154,0.068359375,5,0.5803571428571429,0,0
Russian Open Medical Journal,1,0.07456328094743062,3.111111111111111,1.4654761904761904,0,0
Balneo and PRM Research Journal,1,0.05194537791238155,3.544973544973545,1.1246913580246913,0,0
Pathologia,1,0.09365332461125421,3.9999999999999996,0.5882154882154883,0,0
Surgical Case Reports,0.9837388324661541,0.29438202247191014,18.71428571428572,0.19945014662756597,0,0
MGM Journal of Medical Sciences,1,0.04938271604938271,2.857142857142857,0.06904761904761904,0,0
Ekologiya Cheloveka (Human Ecology),0.9920634920634921,0.03231939163498099,2.4285714285714284,1.2166666666666668,0,0
RUDN Journal of Medicine,1,0.07116279069767442,2.396825396825397,1.0462962962962963,0,0
Journal of Applied Life Sciences International,0.9882561132561134,0.044827586206896544,1.8571428571428572,0.23809523809523808,0,0
Virology & Immunology Journal,0.9060319913278397,0.10628019323671499,3.142857142857143,0.12142857142857143,0,0
Journal of Astronomy and Space Sciences,1,0.1466666666666667,3.142857142857143,3.404761904761905,0,0
The Nerve,1,0.1768292682926829,4.142857142857143,0.4407467532467532,0,0
Kosuyolu Heart Journal,0,0.10424710424710425,3.857142857142857,0.18537414965986393,0,0
African Vision and Eye Health,1,0.058558558558558564,1.8571428571428572,2.625,0,0
Cellular Therapy and Transplantation,0.9758436903598194,0.2912087912087912,7.571428571428571,1.239835164835165,0,0
Chemistry of Natural Compounds,0.03703685960262932,0.009374720515146482,2.5714285714285716,3.6107142857142853,0,0
Agronomy Journal,0.3911893497280917,0.006604292790313703,1.714285714285714,5.732142857142857,0,0
JURNAL KEBIDANAN,1,0.060686015831134574,6.57142857142857,0.43235157699443416,0,0
Acta Ortopédica Brasileira,1,0.05288461538461538,3.142857142857143,2.8210884353741497,0,0
Journal of Indian Association of Public Health Dentistry,1,0.03076923076923077,2,0.9642857142857143,0,0
Anales De La Real Academia Nacional De Medicina,1,0.10964912280701754,3.571428571428572,0.08333333333333333,0,0
Egyptian Journal of Biological Pest Control,1,0.025679758308157104,2.4285714285714284,11.095238095238097,0,0
Indian Journal of Microbiology Research,0.9639159115138592,0.09903381642512077,5.857142857142856,0.4198179271708683,0,0
Journal of Rhinology,1,0.1619718309859155,3.285714285714285,0.2204081632653061,0,0
IP International Journal of Medical Paediatrics and Oncology,0.9424646920237362,0.22727272727272727,7.857142857142857,0.042857142857142864,0,0
Journal of Clinical Medicine of Kazakhstan,1,0.08478260869565216,5.57142857142857,0.4335188620902906,0,0
Acta Facultatis Medicae Naissensis,0.9579056408324701,0.1106719367588933,4,0.35000000000000003,0,0
Southern African Journal of Anaesthesia and Analgesia,0.9232923938806292,0.06620209059233449,2.714285714285715,0.7214285714285714,0,0
Asian Journal of Research in Pharmaceutical Sciences,0.0027472527472527475,0.05194805194805196,2.285714285714285,3.642857142857143,0,0
Surgical practice (Russia),0.8494897959183673,0.12000000000000001,3.428571428571428,0.5482142857142858,0,0
African Journal of Microbiology Research,0.9917454638384872,0.07795698924731183,4.142857142857143,2.230952380952381,0,0
Journal of Clinical and Diagnostic Research,1,0.036144099317334526,44.623100303951375,0.7594264683845119,0,0
Asian Pacific Journal of Health Sciences,0.9737077408982587,0.06391478029294274,6.857142857142856,0.27238095238095233,0,0
Advances in Human Biology,1,0.031784841075794615,1.8571428571428572,5.476190476190476,0,0
Journal of Osaka Dental University,0,0.06951871657754011,1.8571428571428574,0.2857142857142857,0,0
Bangladesh Journal of Infectious Diseases,0.9678571428571429,0.2165605095541401,4.857142857142857,0.4668367346938776,0,0
Ceylon Journal of Otolaryngology,1,0.22500000000000003,2.5714285714285716,0,0,0
Pediatría,1,0.37837837837837845,8,0.22485871271585559,0,0
Physica Scripta,0.18832434025208228,0.0017264767542237022,2,11.107142857142858,0,0
Journal of Pediatric Cardiology and Cardiac Surgery,0,0.3109243697478991,5.285714285714286,0.2593537414965986,0,0
JURNAL KESEHATAN LINGKUNGAN INDONESIA,0.9929518757104964,0.05687203791469194,1.714285714285714,2.8846153846153846,0,0
Journal für Gastroenterologische und Hepatologische Erkrankungen,0.4681457474466692,0.14917127071823202,3.8571428571428568,0.009615384615384616,0,0
EMERGENCY MEDICAL CARE,0.9820617328878799,0.05755395683453236,2.285714285714285,0.3205128205128205,0,0
日本摂食嚥下リハビリテーション学会雑誌,0,0.03442028985507246,2.714285714285715,0.038461538461538464,0,0
IP International Journal of Ocular Oncology and Oculoplasty,0.9288960405324573,0.11315789473684211,6.142857142857144,0.19682539682539685,0,0
"Horticulture, Environment, and Biotechnology",0.08328048299736257,0.03678929765886287,3.142857142857143,8.902380952380954,0,0
Journal of Arrhythmology,1,0.09417040358744395,3,0.7142857142857143,0,0
The Kitakanto Medical Journal,1,0.05730659025787966,2.857142857142857,0.2769230769230769,0,0
Mediscope,1,0.15116279069767444,1.8571428571428574,0.2692307692307692,0,0
"Revista Eletrônica de Comunicação, Informação & Inovação em Saúde",1,0.03676470588235294,2.142857142857143,2.1666666666666665,0,0
Sri Lanka Journal of Obstetrics and Gynaecology,1,0.0718562874251497,1.7142857142857142,0.07692307692307693,0,0
Revista Medica Hondurena,0.9897959183673469,0.125,3.428571428571428,0.37380952380952376,0,0
Siberian Journal of Life Sciences and Agriculture,1,0.027649769585253454,1.7142857142857142,0.5705128205128206,0,0
Sri Lanka Journal of Medicine,1,0.20812182741116755,5.857142857142856,0.2507936507936508,0,0
Cardiovascular Anesthesia,0,0.2038216560509554,4.57142857142857,0.05357142857142857,0,0
Egyptian Journal of Medical Research,1,0.11707317073170732,3.4285714285714284,0.18131868131868129,0,0
Bangladesh Medical Journal,0.8752047410583996,0.201058201058201,5.42857142857143,0.06428571428571428,0,0
Archives of Biological Sciences,1,0.0659025787965616,3.285714285714285,2.973076923076923,0,0
Egyptian Journal of Basic and Applied Sciences,0.9764108072378749,0.08455882352941178,3.285714285714285,6.989743589743591,0,0
Acta Medica Nagasakiensia,0,0.1927710843373494,2.285714285714285,1.1846153846153846,0.11538461538461539,0
Nepalese Medical Journal,1,0.19736842105263158,4.285714285714286,0.6108058608058607,0,0
ABCS Health Sciences,1,0.07142857142857141,2.285714285714285,0.12499999999999999,0,0
Antibiotics and Chemotherapy,0.8199368881876465,0.12167300380228138,4.57142857142857,0.5732600732600733,0,0
Anwer Khan Modern Medical College Journal,0.7783485863981221,0.21212121212121213,4,0.4227106227106227,0,0
Ulyanovsk Medico-biological Journal,0.6881868131868132,0.05357142857142857,2.142857142857143,0.07692307692307693,0,0
The Scientific Notes of the Pavlov University,1,0.17721518987341775,6,0.5717687074829932,0,0
Acta Horticulturae,0.031212880634282594,0.003120910097654284,4.42857142857143,0.841880341880342,0,0
Journal of Nuclear Engineering and Radiation Science,0.1511581395693025,0.02697495183044316,2,2.730769230769231,0,0
HU Revista,1,0.06968641114982578,2.857142857142857,0.1760204081632653,0,0
Amadeus International Multidisciplinary Journal,0.9925558312655086,0.13392857142857142,2.142857142857143,0.23076923076923078,0,0
Current Bioactive Compounds,0.02612240105374449,0.09581881533101046,7.857142857142856,2.6963293650793645,0.02040816326530612,0
Ecological genetics,0.9387755102040816,0.060483870967741944,2.142857142857143,1.9523809523809523,0,0
Clinical anatomy and operative surgery,1,0.04819277108433736,2.2857142857142856,0.08928571428571429,0,0
Russian Medical Inquiry,1,0.08823529411764705,5.357142857142857,0.6519230769230769,0,0
Indian Journal of Case Reports,0.9463200195272793,0.11193551227293604,17.295918367346935,0.17946679566280896,0,0
The Bulletin of Contemporary Clinical Medicine,0.8336838423462114,0.038149641255218816,2.9387755102040813,0.38392857142857145,0,0
European Journal of Clinical and Experimental Medicine,0.9894655004859086,0.08073635404143878,4.765306122448979,0.3900117739403454,0,0
Acta Medica Martiniana,1,0.19148936170212763,2.5714285714285716,0.42857142857142855,0,0
